Category,Sex,Product,Color,Subcategory,Reference,Price,Image,Link
kleider,damen,KURZES WEITES KLEID,Schwarz,kurzes,408797464,45.95,https://static.zara.net/assets/public/2fe2/89cd/42f245cfa6b0/d117ed73ac6a/03152218800-015-a1/03152218800-015-a1.jpg?ts=1727878303018&w=104&f=auto,https://www.zara.com/de/de/kurzes-weites-kleid-p03152218.html
kleider,damen,KURZES KLEID MIT STICKEREI ZW COLLECTION,Creme,kurzes,375113934,39.95,https://static.zara.net/assets/public/ec57/13e9/e4064a3797e9/f204e39077e3/04877280712-a1/04877280712-a1.jpg?ts=1722326748114&w=104&f=auto,https://www.zara.com/de/de/kurzes-kleid-mit-stickerei-zw-collection-p04877280.html
kleider,damen,RUSTIKALES BOUCLÉ-KLEID,Rot,rustikales,395515121,29.95,https://static.zara.net/assets/public/51db/1f94/01464f728588/4c4b2ad8e708/05584666701-p/05584666701-p.jpg?ts=1726668714541&w=104&f=auto,https://www.zara.com/de/de/rustikales-boucle-kleid-p05584666.html
kleider,damen,KURZES KLEID AUS 100 % LEDER – ZW COLLECTION,Schwarz,kurzes,381270121,99.95,https://static.zara.net/assets/public/587e/65bc/43b143329566/d9bc4ae85136/05479261800-a4/05479261800-a4.jpg?ts=1725969868968&w=104&f=auto,https://www.zara.com/de/de/kurzes-kleid-aus-100%C2%A0-leder-%E2%80%93-zw-collection-p05479261.html
kleider,damen,KLEID MIT SPITZE UND SCHMUCKPERLEN,Schwarz,kleid,381513907,99.95,https://static.zara.net/assets/public/fae8/0b98/62364b63a076/8b3e816fd562/05919902800-p/05919902800-p.jpg?ts=1728038391458&w=104&f=auto,https://www.zara.com/de/de/kleid-mit-spitze-und-schmuckperlen-p05919902.html
kleider,damen,ZW COLLECTION GEFÄLTELTES SATINKLEID,Braun,zw,380158677,69.95,https://static.zara.net/assets/public/db31/b41d/fd854d57b833/1441c127d134/08659192700-p/08659192700-p.jpg?ts=1724324842549&w=104&f=auto,https://www.zara.com/de/de/zw-collection-gefalteltes-satinkleid-p08659192.html
kleider,damen,KLEID MIT CUT-OUT – ZW COLLECTION,Schwarz,kleid,402536879,69.95,https://static.zara.net/assets/public/01d8/8fa9/88ca42c1a6de/72b1f3090ed1/08848934800-015-a1/08848934800-015-a1.jpg?ts=1725359776751&w=104&f=auto,https://www.zara.com/de/de/kleid-mit-cut-out-%E2%80%93-zw-collection-p08848934.html
kleider,damen,KURZES KLEID MIT GLITZERDETAILS,Weiß,kurzes,370093863,39.95,https://static.zara.net/assets/public/1920/7960/acb04dd28926/40f1ea0d092a/04772212250-a1/04772212250-a1.jpg?ts=1723016610607&w=104&f=auto,https://www.zara.com/de/de/kurzes-kleid-mit-glitzerdetails-p04772212.html
kleider,damen,STRICKKLEID MIT WICKDETAIL,Blau,strickkleid,377638640,39.95,https://static.zara.net/assets/public/0ef7/7f30/8b4c4db7b188/7cb7f8e435d5/02142132401-p/02142132401-p.jpg?ts=1726737488236&w=104&f=auto,https://www.zara.com/de/de/strickkleid-mit-wickdetail-p02142132.html
kleider,damen,KLEID Z1975 MINI DENIM TABLAS,Blau,kleid,382091421,39.95,https://static.zara.net/assets/public/8b9f/d949/87254693a1bc/2eaf86773148/03777223407-p/03777223407-p.jpg?ts=1725550399928&w=104&f=auto,https://www.zara.com/de/de/kleid-z1975-mini-denim-tablas-p03777223.html
kleider,damen,WEITSCHWINGENDES JEANSKLEID TRF,Blau,weitschwingendes,384844670,39.95,https://static.zara.net/assets/public/35c9/7757/f8854f199b18/5113d44fc870/06929282443-ult1/06929282443-ult1.jpg?ts=1724406442814&w=104&f=auto,https://www.zara.com/de/de/weitschwingendes-jeanskleid-trf-p06929282.html
kleider,damen,NECKHOLDER-OVERALL AUS CRÊPE,Schwarz,neckholder,384883620,39.95,https://static.zara.net/assets/public/0835/908d/404a444e9d93/4ece2b6132bb/01058624800-e1/01058624800-e1.jpg?ts=1723536543165&w=104&f=auto,https://www.zara.com/de/de/neckholder-overall-aus-crepe-p01058624.html
kleider,damen,MIDIKLEID MIT CUT-OUTS ZW COLLECTION,Rot,midikleid,388318722,39.95,https://static.zara.net/assets/public/d168/ab34/73444d92ba3d/1df38e9b4ab2/08611459685-p/08611459685-p.jpg?ts=1723804957928&w=104&f=auto,https://www.zara.com/de/de/midikleid-mit-cut-outs-zw-collection-p08611459.html
kleider,damen,GEMUSTERTES TÜLLKLEID,Leopardenmuster,gemustertes,364242642,29.95,https://static.zara.net/assets/public/1b08/0ea6/e94645958c59/22edaeda2df4/05039474051-e1/05039474051-e1.jpg?ts=1720507433818&w=104&f=auto,https://www.zara.com/de/de/gemustertes-tullkleid-p05039474.html
kleider,damen,MIDIKLEID AUS LEINENMISCHGEWEBE MIT CUT-OUT,Grün,midikleid,367434922,49.95,https://static.zara.net/assets/public/3702/2369/417947e3ab6e/7c7e8ec88a39/08103735505-p/08103735505-p.jpg?ts=1718811747649&w=104&f=auto,https://www.zara.com/de/de/midikleid-aus-leinenmischgewebe-mit-cut-out-p08103735.html
kleider,damen,MIDI-KLEID IN SATINOPTIK,Bronze,midi,365444592,49.95,https://static.zara.net/assets/public/d426/c412/d65146489f5a/20ff657b36a9/09878158312-e1/09878158312-e1.jpg?ts=1720538911601&w=104&f=auto,https://www.zara.com/de/de/midi-kleid-in-satinoptik-p09878158.html
kleider,damen,GESTREIFTES HEMDBLUSENKLEID MIT GÜRTEL,Blau,gestreiftes,370090223,49.95,https://static.zara.net/assets/public/b8ad/8542/d7f244f7a0f2/380921fc5073/08243971044-a2/08243971044-a2.jpg?ts=1721384771056&w=104&f=auto,https://www.zara.com/de/de/gestreiftes-hemdblusenkleid-mit-gurtel-p08243971.html
kleider,damen,ASYMMETRISCHES KLEID IN SATINOPTIK,Rosa,asymmetrisches,376427740,49.95,https://static.zara.net/assets/public/122c/dac5/250d4feea0aa/110e89e0a78d/02298170620-p/02298170620-p.jpg?ts=1722443789309&w=104&f=auto,https://www.zara.com/de/de/asymmetrisches-kleid-in-satinoptik-p02298170.html
kleider,damen,MIDIKLEID MIT GOLDFARBENER APPLIKATION,Rot,midikleid,377399499,49.95,https://static.zara.net/assets/public/40ec/0087/1eb84b47b390/143a8813b2bd/08535312671-p/08535312671-p.jpg?ts=1721216460421&w=104&f=auto,https://www.zara.com/de/de/midikleid-mit-goldfarbener-applikation-p08535312.html
kleider,damen,KLEID IN SATINOPTIK MIT BLUMENMUSTER,Bunt,kleid,386530661,49.95,https://static.zara.net/assets/public/1e70/9293/323246c0b339/9c7b77de5dfc/08828186330-a1/08828186330-a1.jpg?ts=1723206435696&w=104&f=auto,https://www.zara.com/de/de/kleid-in-satinoptik-mit-blumenmuster-p08828186.html
kleider,damen,MINIKLEID MIT GODET-ROCK ZW COLLECTION,Braun,minikleid,391632528,49.95,https://static.zara.net/assets/public/ea22/2cc3/bb6d41dbb7e9/b23a9dd14920/08841653700-p/08841653700-p.jpg?ts=1724412439759&w=104&f=auto,https://www.zara.com/de/de/minikleid-mit-godet-rock-zw-collection-p08841460.html
kleider,damen,ZW COLLECTION – BEDRUCKTES SATINKLEID,Rot,zw,396469089,49.95,https://static.zara.net/assets/public/9b4b/77d2/40e14e75a730/a965d47751bd/09146092600-a4/09146092600-a4.jpg?ts=1725969847076&w=104&f=auto,https://www.zara.com/de/de/zw-collection-%E2%80%93-bedrucktes-satinkleid-p09146092.html
kleider,damen,GEMUSTERTES KLEID – ZW COLLECTION,Schwarz,gemustertes,399736627,49.95,https://static.zara.net/assets/public/83fc/d5dd/650b48e4b823/a452e56302fa/09189133084-p/09189133084-p.jpg?ts=1728385422582&w=104&f=auto,https://www.zara.com/de/de/gemustertes-kleid-%E2%80%93-zw-collection-p09189133.html
kleider,damen,MIDIKLEID AUS STRICK MIT KNÖPFEN,Blau,midikleid,373326621,45.95,https://static.zara.net/assets/public/5c64/a0ca/5e32476b941c/2064292395b0/09598152401-a1/09598152401-a1.jpg?ts=1723632425298&w=104&f=auto,https://www.zara.com/de/de/midikleid-aus-strick-mit-knopfen-p09598152.html
kleider,damen,KLEID MIT GÜRTEL,Schwarz,kleid,372701079,29.95,https://static.zara.net/assets/public/8a6c/c07b/44eb4e96bb5f/e76388764dca/00264636800-p/00264636800-p.jpg?ts=1720787429170&w=104&f=auto,https://www.zara.com/de/de/kleid-mit-gurtel-p00264636.html
kleider,damen,DENIM-MINIKLEID TRF,Blau,denim,378308775,29.95,https://static.zara.net/assets/public/163d/4cbc/d5ec4f38bd85/194064fd4493/04365285401-p/04365285401-p.jpg?ts=1727080191577&w=104&f=auto,https://www.zara.com/de/de/denim-minikleid-trf-p04365285.html
kleider,damen,KURZES KLEID AUS LEINENMISCHGEWEBE,Braun,kurzes,380966838,29.95,https://static.zara.net/assets/public/b67b/2ea3/1e8b4de1aae0/5b17d43e895d/03372153748-p/03372153748-p.jpg?ts=1717750425411&w=104&f=auto,https://www.zara.com/de/de/kurzes-kleid-aus-leinenmischgewebe-p03372153.html
kleider,damen,KLEID MIT ZIERFALTEN,Beige,kleid,387218866,22.95,https://static.zara.net/assets/public/a9e7/12f7/d21f43f6b9be/d7ca912ecf1c/01044626711-a1/01044626711-a1.jpg?ts=1727253974846&w=104&f=auto,https://www.zara.com/de/de/kleid-mit-zierfalten-p01044626.html
kleider,damen,GEWASCHENES MIDIKLEID,Lila,gewaschenes,376579230,25.95,https://static.zara.net/assets/public/c8c9/5997/2ca044059520/3aa02ae23a0c/02335639629-p/02335639629-p.jpg?ts=1723450129874&w=104&f=auto,https://www.zara.com/de/de/gewaschenes-midikleid-p02335639.html
kleider,damen,GEMUSTERTES TÜLLKLEID,Zebramuster,gemustertes,380883380,39.95,https://static.zara.net/assets/public/4aa0/0390/24bc4154b4d3/9512429e3135/08183034037-a1/08183034037-a1.jpg?ts=1718201728648&w=104&f=auto,https://www.zara.com/de/de/gemustertes-tullkleid-p08183034.html
kleider,damen,WESTENKLEID MIT GÜRTEL – ZW COLLECTION,Schwarz,westenkleid,385385923,89.95,https://static.zara.net/assets/public/5406/ec38/ff1442c2ac79/2c01ca506d3d/08236812800-a2/08236812800-a2.jpg?ts=1725267902570&w=104&f=auto,https://www.zara.com/de/de/westenkleid-mit-gurtel-%E2%80%93-zw-collection-p08236812.html
kleider,damen,RUSTIKALER KAFTAN MIT STREIFEN,Schwarz,rustikaler,370716188,49.95,https://static.zara.net/assets/public/13e2/e2f1/34ec4e79ad3d/9a00ae41f453/01165156070-p/01165156070-p.jpg?ts=1721225811523&w=104&f=auto,https://www.zara.com/de/de/rustikaler-kaftan-mit-streifen-p01165156.html
kleider,damen,KOMBINIERTES HÄKELKLEID,Beige,kombiniertes,364096685,45.95,https://static.zara.net/assets/public/1da4/7085/d39749d2bf78/2fdb21722091/03798221052-p/03798221052-p.jpg?ts=1718356973881&w=104&f=auto,https://www.zara.com/de/de/kombiniertes-hakelkleid-p03798221.html
kleider,damen,MIDIKLEID MIT CUT-OUTS,Beige,midikleid,370119243,45.95,https://static.zara.net/assets/public/04c6/5c23/165e422d9b10/9f31005be4e3/09878170052-p/09878170052-p.jpg?ts=1720439458365&w=104&f=auto,https://www.zara.com/de/de/midikleid-mit-cut-outs-p09878170.html
kleider,damen,SCHULTERFREIES KLEID MIT SCHLEIFEN,Blau,schulterfreies,372104573,45.95,https://static.zara.net/assets/public/172f/575a/fb8249ab987f/9d100d6ff5dd/03067236485-p/03067236485-p.jpg?ts=1722501677877&w=104&f=auto,https://www.zara.com/de/de/schulterfreies-kleid-mit-schleifen-p03067236.html
kleider,damen,KLEID MIT TUPFENMUSTER UND VOLANTS,Grün,kleid,390983128,45.95,https://static.zara.net/assets/public/1fcf/f13b/ff074695b95d/d4b677b088a1/08994533121-p/08994533121-p.jpg?ts=1726581959605&w=104&f=auto,https://www.zara.com/de/de/kleid-mit-tupfenmuster-und-volants-p08994533.html
kleider,damen,STRICKKLEID MIT SCHLEIFEN,Rosa,strickkleid,389027810,45.95,https://static.zara.net/assets/public/0dff/af7b/cd734882a3dd/c5d3ad0c5263/02142210620-e1/02142210620-e1.jpg?ts=1725288687870&w=104&f=auto,https://www.zara.com/de/de/strickkleid-mit-schleifen-p02142210.html
kleider,damen,KURZES KLEID MIT WICKELKRAGEN,Schwarz,kurzes,395682594,45.95,https://static.zara.net/assets/public/9f50/c981/762a4de8ae4b/def9735f8656/09124550800-p/09124550800-p.jpg?ts=1726733038242&w=104&f=auto,https://www.zara.com/de/de/kurzes-kleid-mit-wickelkragen-p09124550.html
kleider,damen,MITTELLANGES HEMDBLUSENKLEID,Grün,mittellanges,395683174,45.95,https://static.zara.net/assets/public/2e6c/2ed1/d84b46e1aa90/55d4cddf1ee0/05644940500-a4/05644940500-a4.jpg?ts=1728029821372&w=104&f=auto,https://www.zara.com/de/de/mittellanges-hemdblusenkleid-p05644940.html
kleider,damen,RIB-POLOKLEID MIT KNÖPFEN,Schwarz,rib,376432706,25.95,https://static.zara.net/assets/public/4d82/c74b/3c484aa19539/1f9b6b1ebc9a/00085633800-p/00085633800-p.jpg?ts=1721993558084&w=104&f=auto,https://www.zara.com/de/de/rib-polokleid-mit-knopfen-p00085633.html
kleider,damen,KLEID IN WILDLEDEROPTIK MIT GLITZERDETAILS,Schwarz,kleid,368433628,25.95,https://static.zara.net/assets/public/0c09/0c8b/4eaf4a13ba5e/299f2a242e6c/05070628800-a1/05070628800-a1.jpg?ts=1723102602227&w=104&f=auto,https://www.zara.com/de/de/kleid-in-wildlederoptik-mit-glitzerdetails-p05070628.html
kleider,damen,GESTREIFTES KLEID MIT KNOTEN,Gestreift,gestreiftes,365453576,59.95,https://static.zara.net/assets/public/2844/60d8/ff7546cbb702/f67c9fc1c5fd/01058033104-a3/01058033104-a3.jpg?ts=1722323000269&w=104&f=auto,https://www.zara.com/de/de/gestreiftes-kleid-mit-knoten-p01058033.html
kleider,damen,KLEID IN SATINOPTIK – ZW COLLECTION,Rot,kleid,396542112,59.95,https://static.zara.net/assets/public/ea95/bffe/de094f8ba0f1/186939f031bd/09165965632-p/09165965632-p.jpg?ts=1727187222267&w=104&f=auto,https://www.zara.com/de/de/kleid-in-satinoptik-%E2%80%93-zw-collection-p09165965.html
kleider,damen,KARIERTES HEMDBLUSENKLEID,Grün,kariertes,399702413,59.95,https://static.zara.net/assets/public/1350/e933/bf164210b3e1/cc7d6cc31636/09282060121-p/09282060121-p.jpg?ts=1727956140429&w=104&f=auto,https://www.zara.com/de/de/kariertes-hemdblusenkleid-p09282060.html
kleider,damen,WEITER GEKNOTETER OVERALL MIT LEINEN,Grün,weiter,368444146,55.95,https://static.zara.net/assets/public/756f/f587/f04e458cbeae/8e0f23cc75db/03235709505-p/03235709505-p.jpg?ts=1717673383804&w=104&f=auto,https://www.zara.com/de/de/weiter-geknoteter-overall-mit-leinen-p03235709.html
kleider,damen,KLEID MIT RIPPENMUSTER UND ZIERAUSSCHNITTEN,Schwarz,kleid,370971938,25.95,https://static.zara.net/assets/public/c353/ced4/c5c1493bb337/11edce8d8f33/00858800800-p/00858800800-p.jpg?ts=1720518243074&w=104&f=auto,https://www.zara.com/de/de/kleid-mit-rippenmuster-und-zierausschnitten-p00858800.html
kleider,damen,LANGER OVERALL MIT GÜRTEL ZW COLLECTION,Braun,langer,392505978,79.95,https://static.zara.net/assets/public/c36e/b6c6/4ccc47499f96/a3785d6e76da/04088264700-p/04088264700-p.jpg?ts=1727968443831&w=104&f=auto,https://www.zara.com/de/de/langer-overall-mit-gurtel-zw-collection-p04088264.html
kleider,damen,GERADES KLEID MIT STRUKTUR ZW COLLECTION,Creme,gerades,392989659,79.95,https://static.zara.net/assets/public/ab4c/3db0/406f4bf5ba6a/c9c6266faed0/08812730712-p/08812730712-p.jpg?ts=1725028114011&w=104&f=auto,https://www.zara.com/de/de/gerades-kleid-mit-struktur-zw-collection-p08812730.html
kleider,damen,KURZES GEMUSTERTES KLEID MIT GÜRTEL,Bunt,kurzes,372156140,39.95,https://static.zara.net/assets/public/72b0/3442/2bcc4d098bb3/b535b915e5d1/08357700330-p/08357700330-p.jpg?ts=1721391011096&w=104&f=auto,https://www.zara.com/de/de/kurzes-gemustertes-kleid-mit-gurtel-p08357700.html
kleider,damen,CUT-OUT-KLEID IM KNITTERLOOK,Rot,cut,374530480,39.95,https://static.zara.net/assets/public/8acd/2019/52f644cf804a/b543707bd9b1/05029158671-p/05029158671-p.jpg?ts=1722443788667&w=104&f=auto,https://www.zara.com/de/de/cut-out-kleid-im-knitterlook-p05029158.html
kleider,damen,MIDIKLEID AUS LEINENMISCHGEWEBE MIT TRÄGERN,Grün,midikleid,377286052,39.95,https://static.zara.net/assets/public/dbdb/beb3/05434c2ca152/5e2ee3795226/08537395500-p/08537395500-p.jpg?ts=1721216458069&w=104&f=auto,https://www.zara.com/de/de/midikleid-aus-leinenmischgewebe-mit-tragern-p08537395.html
kleider,damen,KLEID MIT ZIERFALTEN,Grau,kleid,399254011,39.95,https://static.zara.net/assets/public/ae25/841d/b78948919805/858d58968b8d/03152233818-p/03152233818-p.jpg?ts=1727437490296&w=104&f=auto,https://www.zara.com/de/de/kleid-mit-zierfalten-p03152233.html
kleider,damen,OVERALL PALAZZO HEAVY COTTON,Braun,overall,379852576,29.95,https://static.zara.net/assets/public/b6db/056c/b548416fb88d/a4d3c24cb69d/02335635717-p/02335635717-p.jpg?ts=1723648394309&w=104&f=auto,https://www.zara.com/de/de/overall-palazzo-heavy-cotton-p02335635.html
kleider,damen,FIGURBETONTES STRETCHKLEID MIT GÜRTEL,Schwarz,figurbetontes,395974236,29.95,https://static.zara.net/assets/public/dc84/976b/928a4dbf9179/296ce14b34b3/05584686800-p/05584686800-p.jpg?ts=1727360534817&w=104&f=auto,https://www.zara.com/de/de/figurbetontes-stretchkleid-mit-gurtel-p05584686.html
kleider,damen,MITTELLANGES STRETCH-STRICKKLEID,Grün,mittellanges,397045633,29.95,https://static.zara.net/assets/public/0dc1/a4e6/938e4a0a9051/128b55151013/05584671520-a1/05584671520-a1.jpg?ts=1726824493005&w=104&f=auto,https://www.zara.com/de/de/mittellanges-stretch-strickkleid-p05584671.html
kleider,damen,MIDIKLEID MIT GÜRTEL,Grau,midikleid,397898827,29.95,https://static.zara.net/assets/public/efd4/6690/1c9740918468/4ea5eb0902e0/00264515803-p/00264515803-p.jpg?ts=1727968423592&w=104&f=auto,https://www.zara.com/de/de/midikleid-mit-gurtel-p00264515.html
kleider,damen,NECKHOLDER-KLEID IN SATINOPTIK,Grün,neckholder,400245822,29.95,https://static.zara.net/assets/public/d8a8/15a5/0ceb4b59acad/9d9b9f1f2372/04772381502-015-a1/04772381502-015-a1.jpg?ts=1724424225561&w=104&f=auto,https://www.zara.com/de/de/neckholder-kleid-in-satinoptik-p04772381.html
kleider,damen,MINIKLEID AUS JACQUARD MIT BALLONÄRMELN,Pink,minikleid,366181952,49.95,https://static.zara.net/assets/public/2679/e150/2b734b2fa9aa/f51f7dd660b8/08072541630-a1/08072541630-a1.jpg?ts=1721302460888&w=104&f=auto,https://www.zara.com/de/de/minikleid-aus-jacquard-mit-ballonarmeln-p08072541.html
kleider,damen,MITTELLANGES HEMDBLUSENKLEID,Blau,mittellanges,375481565,49.95,https://static.zara.net/assets/public/c2fa/f91c/ab124233992c/e8384516f3cd/07969223407-p/07969223407-p.jpg?ts=1726055614042&w=104&f=auto,https://www.zara.com/de/de/mittellanges-hemdblusenkleid-p07969223.html
kleider,damen,FLORAL PRINT SATIN MIDI DRESS,Weiß,floral,377369633,49.95,https://static.zara.net/assets/public/9245/c3b9/e426457180e0/0e6f7c237ced/08493150061-p/08493150061-p.jpg?ts=1721042439593&w=104&f=auto,https://www.zara.com/de/de/floral-print-satin-midi-dress-p08493150.html
kleider,damen,SATINIERTES MIDIKLEID MIT SCHLITZ,Braun,satiniertes,383792622,49.95,https://static.zara.net/assets/public/05fd/c4ae/b14741baa648/2d2de2ea3a07/01355451730-p/01355451730-p.jpg?ts=1725290440255&w=104&f=auto,https://www.zara.com/de/de/satiniertes-midikleid-mit-schlitz-p01355451.html
kleider,damen,MINIKLEID MIT PERLEN,Blau,minikleid,384610859,49.95,https://static.zara.net/assets/public/7619/40a0/caf94dc7be8c/defc373e5faf/02142176401-p/02142176401-p.jpg?ts=1727866463354&w=104&f=auto,https://www.zara.com/de/de/minikleid-mit-perlen-p02142176.html
kleider,damen,MIDIKLEID MIT SPITZE,Weiß,midikleid,391365497,49.95,https://static.zara.net/assets/public/1344/f5ad/7bea4b789a6e/69f57537ee00/08879549250-a1/08879549250-a1.jpg?ts=1725443806277&w=104&f=auto,https://www.zara.com/de/de/midikleid-mit-spitze-p08879549.html
kleider,damen,GEMUSTERTES MIDIKLEID AUS SATIN,Weiß,gemustertes,383740985,39.95,https://static.zara.net/assets/public/3238/1cc8/42c3497dad8e/44ed11fd5c5f/08775500064-a1/08775500064-a1.jpg?ts=1722508823772&w=104&f=auto,https://www.zara.com/de/de/gemustertes-midikleid-aus-satin-p08775500.html
kleider,damen,KURZES KLEID – ZW COLLECTION,Schwarz,kurzes,395280670,39.95,https://static.zara.net/assets/public/920a/95cd/9ba84b2783e0/3bb378edd055/07954315800-15-p/07954315800-15-p.jpg?ts=1722425596168&w=104&f=auto,https://www.zara.com/de/de/kurzes-kleid-%E2%80%93-zw-collection-p07954315.html
kleider,damen,PLISSIERTES KLEID MIT SPITZE UND SCHMUCKPERLEN,Braun,plissiertes,365667221,119.0,https://static.zara.net/assets/public/4666/2479/8283412eb071/b9818ba8cdb7/07521927700-a3/07521927700-a3.jpg?ts=1724319121219&w=104&f=auto,https://www.zara.com/de/de/plissiertes-kleid-mit-spitze-und-schmuckperlen-p07521927.html
kleider,damen,KLEID MIT SCHMUCKPERLEN UND GEKREUZTEM RÜCKEN,Grau,kleid,407575378,119.0,https://static.zara.net/assets/public/6828/70d3/1cef47c1a2dc/084e89994cfc/07521926802-016-p/07521926802-016-p.jpg?ts=1727774813854&w=104&f=auto,https://www.zara.com/de/de/kleid-mit-schmuckperlen-und-gekreuztem-rucken-p07521926.html
kleider,damen,GEWASCHENES MIDIKLEID,Grau,gewaschenes,376579228,25.95,https://static.zara.net/assets/public/f5e0/4a17/8b0e4ebd9683/2d73c3ab6ba7/02335639822-a3/02335639822-a3.jpg?ts=1723450129294&w=104&f=auto,https://www.zara.com/de/de/gewaschenes-midikleid-p02335639.html
kleider,damen,STRETCH-MIDIKLEID,Schwarz,stretch,395974220,25.95,https://static.zara.net/assets/public/792a/df6c/16eb4229bdae/2abd593bdcbc/05584675800-p/05584675800-p.jpg?ts=1726745884687&w=104&f=auto,https://www.zara.com/de/de/stretch-midikleid-p05584675.html
kleider,damen,LANGES KLEID MIT PRINT,Grün,langes,390014382,69.95,https://static.zara.net/assets/public/3d48/982c/934e4eb38da7/a9eb12b8d3ee/09455079500-p/09455079500-p.jpg?ts=1727774840896&w=104&f=auto,https://www.zara.com/de/de/langes-kleid-mit-print-p09455079.html
kleider,damen,DRAPIERTES WOLLMISCHGEWEBE-KLEID ZW COLLECTION,Blau,drapiertes,391582327,69.95,https://static.zara.net/assets/public/81cd/3e99/0a394178995a/61884ec8872d/08813256401-a3/08813256401-a3.jpg?ts=1724949594350&w=104&f=auto,https://www.zara.com/de/de/drapiertes-wollmischgewebe-kleid-zw-collection-p08813256.html
